Product_ID,Product_Name,Category,Brand,Average_Price,SPF_Rating,Skin_Type,Hair_Type,Age_Group,Gender,Popularity_Rating,Usage_Frequency,Primary_Ingredient,Fragrance_Type,Waterproof,Organic,Paraben_Free,Summer_Essential_Score,Region_Usage,Online_Availability
P06298,Shampoo,Bodycare,Dove,218.65,0,Normal,,Teen,Unisex,3,Daily,Rose Water,Fruity,No,Yes,Yes,7,North,Nykaa
P06299,Sunscreen,Bodycare,Biotique,265.38,15,Combination,Coily,Senior,Male,1,Occasional,Tea Tree,Woody,Yes,No,No,3,Pan-India,Flipkart
P06300,Serum,Fragrance,Himalaya,542.95,0,Sensitive,,Adult,Female,1,Weekly,Coconut Oil,Unscented,Yes,Yes,No,1,Pan-India,Amazon
P06301,Moisturizer,Haircare,Biotique,702.83,0,Oily,Coily,Teen,Unisex,4,Daily,Vitamin C,Fruity,No,Yes,No,5,South,Myntra
P06302,Toner,Skincare,Ponds,921.32,50,Dry,,Senior,Male,2,Daily,Tea Tree,Citrus,No,Yes,No,1,South,Flipkart
P06303,Face Wash,Bodycare,Neutrogena,1472.04,15,Dry,,Adult,Female,2,Weekly,Aloe Vera,Woody,No,No,No,6,East,Brand Website
P06304,Body Lotion,Fragrance,Lakmé,128.09,50,Combination,,Senior,Male,1,Daily,Charcoal,Citrus,Yes,Yes,Yes,9,South,Brand Website
P06305,Conditioner,Bodycare,Neutrogena,285.64,30,Oily,,Teen,Unisex,1,Weekly,Tea Tree,Woody,Yes,No,No,1,East,Myntra
P06306,Sunscreen,Bodycare,Nivea,603.16,30,Combination,,Adult,Male,5,Occasional,Vitamin C,Floral,Yes,No,Yes,10,West,Myntra
P06307,Face Wash,Fragrance,Himalaya,804.63,15,Combination,,Adult,Unisex,3,Occasional,Vitamin C,Citrus,No,Yes,Yes,3,North,Brand Website
P06308,Face Wash,Bodycare,Neutrogena,831.9,50,Normal,,Teen,Unisex,2,Occasional,Vitamin C,Citrus,No,Yes,No,2,South,Flipkart
P06309,Face Wash,Haircare,Mamaearth,367.98,50,Oily,,Senior,Unisex,4,Daily,Aloe Vera,Unscented,No,No,No,1,North,Flipkart
P06310,Moisturizer,Makeup,Lakmé,1059.41,15,Normal,Straight,Senior,Female,2,Occasional,Charcoal,Fruity,No,Yes,No,8,West,Flipkart
P06311,Deodorant,Bodycare,Dove,918.12,15,Dry,,Adult,Male,4,Daily,Rose Water,Unscented,Yes,Yes,No,5,South,Myntra
P06312,Body Lotion,Bodycare,L'Oréal,1372.5,0,Normal,,Teen,Unisex,2,Weekly,Tea Tree,Unscented,No,Yes,No,3,South,Myntra
P06313,Sunscreen,Fragrance,Dove,1068.27,0,Oily,Wavy,Adult,Male,3,Weekly,Coconut Oil,Citrus,Yes,Yes,No,1,East,Amazon
P06314,Toner,Bodycare,Garnier,696.82,0,Dry,Curly,Senior,Unisex,4,Occasional,Charcoal,Floral,Yes,Yes,Yes,10,South,Brand Website
P06315,Toner,Bodycare,Mamaearth,1286.29,30,Normal,,Adult,Male,1,Weekly,Coconut Oil,Woody,Yes,Yes,No,10,North,Myntra
P06316,Body Lotion,Skincare,Garnier,1060,30,Normal,Coily,Teen,Male,1,Weekly,Vitamin C,Woody,No,No,No,8,North,Nykaa
P06317,Serum,Bodycare,Mamaearth,1040.91,30,Normal,Wavy,Adult,Unisex,3,Weekly,Tea Tree,Unscented,Yes,No,Yes,1,West,Amazon
P06318,Face Wash,Bodycare,Nivea,851.43,50,Combination,,Senior,Unisex,1,Occasional,Aloe Vera,Unscented,Yes,Yes,Yes,2,North,Myntra
P06319,Serum,Fragrance,Biotique,1175.24,0,Dry,,Teen,Female,1,Daily,Charcoal,Unscented,Yes,No,Yes,1,East,Myntra
P06320,Moisturizer,Skincare,L'Oréal,207.76,30,Oily,Curly,Adult,Unisex,2,Weekly,Coconut Oil,Unscented,Yes,Yes,No,1,Pan-India,Amazon
P06321,Deodorant,Bodycare,Garnier,1331.26,0,Sensitive,,Senior,Female,4,Occasional,Vitamin C,Unscented,Yes,No,No,6,North,Brand Website
P06322,Face Wash,Makeup,Lakmé,654.2,30,Combination,,Teen,Male,1,Daily,Vitamin C,Woody,No,No,Yes,1,West,Flipkart
P06323,Lip Balm,Haircare,Ponds,1310.84,15,Oily,Wavy,Adult,Male,2,Daily,Charcoal,Fruity,Yes,No,Yes,7,West,Brand Website
P06324,Moisturizer,Fragrance,L'Oréal,884.41,30,Dry,,Adult,Female,4,Daily,Tea Tree,Citrus,Yes,Yes,Yes,4,North,Myntra
P06325,Sunscreen,Bodycare,Ponds,1413.67,30,Normal,,Teen,Male,5,Weekly,Charcoal,Citrus,Yes,Yes,Yes,9,Pan-India,Nykaa
P06326,Lip Balm,Haircare,Dove,814.43,0,Dry,Straight,Teen,Male,4,Daily,Rose Water,Floral,No,Yes,No,3,East,Brand Website
P06327,Sunscreen,Haircare,Neutrogena,568.88,30,Combination,Curly,Adult,Male,1,Occasional,Aloe Vera,Woody,No,No,No,3,North,Flipkart
P06328,Lip Balm,Makeup,Nivea,373.11,15,Sensitive,Wavy,Teen,Male,3,Weekly,Aloe Vera,Citrus,Yes,Yes,Yes,10,Pan-India,Amazon
P06329,Body Lotion,Skincare,Lakmé,358.98,0,Oily,Wavy,Senior,Unisex,4,Occasional,Rose Water,Fruity,Yes,No,Yes,8,West,Amazon
P06330,Moisturizer,Bodycare,Ponds,1167.23,30,Oily,,Adult,Female,1,Occasional,Vitamin C,Fruity,Yes,Yes,No,3,East,Myntra
P06331,Face Wash,Skincare,Lakmé,570,30,Combination,,Adult,Unisex,2,Occasional,Charcoal,Unscented,Yes,No,No,2,South,Flipkart
P06332,Serum,Makeup,Dove,1458.67,30,Dry,,Senior,Female,2,Daily,Rose Water,Woody,Yes,No,No,7,South,Flipkart
P06333,Deodorant,Makeup,Neutrogena,861.92,30,Normal,,Adult,Unisex,2,Occasional,Rose Water,Citrus,No,Yes,Yes,10,East,Amazon
P06334,Serum,Fragrance,Mamaearth,1148.75,50,Dry,Straight,Senior,Female,1,Daily,Aloe Vera,Fruity,Yes,Yes,No,1,Pan-India,Nykaa
P06335,Lip Balm,Makeup,Himalaya,1259.01,0,Normal,Straight,Adult,Unisex,5,Occasional,Coconut Oil,Fruity,No,Yes,No,6,Pan-India,Amazon
P06336,Body Lotion,Bodycare,L'Oréal,67.79,30,Dry,,Teen,Male,4,Occasional,Coconut Oil,Floral,No,Yes,Yes,5,East,Flipkart
P06337,Shampoo,Makeup,Ponds,773.55,0,Normal,Straight,Teen,Female,1,Daily,Rose Water,Woody,No,No,Yes,3,East,Brand Website
P06338,Lip Balm,Makeup,L'Oréal,811.47,0,Sensitive,Wavy,Senior,Male,2,Occasional,Aloe Vera,Citrus,No,No,No,8,South,Brand Website
P06339,Moisturizer,Bodycare,Garnier,251.36,50,Combination,,Adult,Female,5,Weekly,Charcoal,Unscented,No,No,Yes,4,North,Nykaa
P06340,Conditioner,Makeup,Garnier,1204.64,30,Combination,Wavy,Teen,Male,1,Daily,Aloe Vera,Unscented,No,No,Yes,1,South,Myntra
P06341,Sunscreen,Makeup,Ponds,967.1,30,Oily,,Adult,Male,2,Occasional,Coconut Oil,Fruity,No,No,No,4,Pan-India,Amazon
P06342,Face Wash,Bodycare,Biotique,416.92,0,Normal,,Teen,Male,5,Daily,Aloe Vera,Citrus,No,No,No,8,West,Flipkart
P06343,Moisturizer,Haircare,Ponds,147.35,15,Dry,Straight,Teen,Male,2,Daily,Vitamin C,Unscented,No,Yes,Yes,5,West,Nykaa
P06344,Shampoo,Fragrance,Dove,1259.93,15,Normal,Coily,Senior,Unisex,2,Daily,Aloe Vera,Fruity,No,No,No,3,Pan-India,Brand Website
P06345,Face Wash,Makeup,Neutrogena,982.13,50,Normal,,Adult,Female,3,Occasional,Coconut Oil,Floral,No,Yes,No,4,West,Myntra
P06346,Body Lotion,Fragrance,Nivea,1081.1,30,Combination,,Adult,Male,2,Daily,Aloe Vera,Woody,Yes,No,No,7,South,Amazon
P06347,Moisturizer,Bodycare,Garnier,952.08,15,Normal,Straight,Teen,Female,3,Occasional,Rose Water,Woody,Yes,Yes,No,2,West,Brand Website
P06348,Serum,Bodycare,Neutrogena,1439.55,15,Oily,,Adult,Male,5,Occasional,Coconut Oil,Woody,No,No,Yes,7,North,Amazon
P06349,Deodorant,Haircare,Nivea,367.4,30,Oily,Wavy,Teen,Female,3,Weekly,Tea Tree,Floral,No,Yes,No,2,Pan-India,Brand Website
P06350,Lip Balm,Bodycare,Ponds,243,30,Sensitive,Wavy,Senior,Unisex,4,Daily,Vitamin C,Unscented,Yes,Yes,No,10,South,Brand Website
P06351,Shampoo,Bodycare,Neutrogena,980.04,50,Dry,,Senior,Unisex,5,Daily,Coconut Oil,Floral,Yes,No,No,3,West,Nykaa
P06352,Shampoo,Bodycare,Biotique,825.01,30,Dry,Wavy,Senior,Unisex,5,Occasional,Aloe Vera,Fruity,No,No,Yes,10,Pan-India,Nykaa
P06353,Toner,Bodycare,Dove,1012.81,15,Normal,,Senior,Female,4,Weekly,Charcoal,Floral,Yes,Yes,No,10,West,Brand Website
P06354,Face Wash,Skincare,Neutrogena,642.5,30,Sensitive,,Senior,Unisex,2,Weekly,Vitamin C,Woody,No,No,Yes,8,East,Nykaa
P06355,Serum,Bodycare,Garnier,1484.63,0,Normal,Coily,Teen,Female,3,Daily,Aloe Vera,Fruity,Yes,No,No,2,West,Myntra
P06356,Toner,Makeup,Garnier,653.97,30,Oily,Coily,Adult,Female,3,Occasional,Charcoal,Unscented,No,No,Yes,5,North,Brand Website
P06357,Shampoo,Bodycare,Ponds,1321.44,15,Combination,Curly,Teen,Unisex,3,Weekly,Vitamin C,Citrus,Yes,No,Yes,3,South,Myntra
P06358,Toner,Skincare,Lakmé,1251.41,50,Combination,Curly,Senior,Male,3,Occasional,Vitamin C,Woody,No,Yes,Yes,5,North,Nykaa
P06359,Face Wash,Makeup,L'Oréal,1215.53,15,Oily,,Teen,Male,4,Weekly,Tea Tree,Fruity,No,No,No,7,Pan-India,Myntra
P06360,Shampoo,Haircare,Neutrogena,251.58,30,Sensitive,,Senior,Unisex,1,Weekly,Tea Tree,Citrus,No,No,No,8,North,Myntra
P06361,Sunscreen,Bodycare,L'Oréal,1285.11,15,Sensitive,,Teen,Unisex,1,Daily,Vitamin C,Floral,No,Yes,No,8,East,Amazon
P06362,Sunscreen,Fragrance,Dove,735.27,50,Sensitive,,Teen,Male,3,Weekly,Rose Water,Citrus,Yes,No,No,5,Pan-India,Amazon
P06363,Lip Balm,Haircare,Lakmé,1130.98,0,Oily,,Adult,Unisex,2,Weekly,Rose Water,Fruity,Yes,No,Yes,2,West,Myntra
P06364,Toner,Fragrance,Nivea,632.77,50,Oily,Coily,Teen,Male,5,Occasional,Charcoal,Woody,No,Yes,No,9,East,Flipkart
P06365,Sunscreen,Makeup,Biotique,722.02,30,Sensitive,Straight,Adult,Female,4,Daily,Aloe Vera,Unscented,No,No,No,7,South,Nykaa
P06366,Serum,Fragrance,Ponds,1467.89,15,Combination,,Teen,Unisex,5,Occasional,Charcoal,Unscented,Yes,Yes,No,9,West,Nykaa
P06367,Body Lotion,Haircare,Biotique,398.77,15,Oily,,Adult,Unisex,5,Weekly,Aloe Vera,Unscented,No,Yes,No,3,East,Flipkart
P06368,Face Wash,Skincare,Himalaya,653.39,50,Normal,,Adult,Female,3,Occasional,Coconut Oil,Citrus,No,No,No,3,North,Brand Website
P06369,Lip Balm,Haircare,Biotique,149.82,30,Normal,Wavy,Adult,Unisex,5,Weekly,Tea Tree,Unscented,No,Yes,Yes,9,North,Nykaa
P06370,Serum,Haircare,L'Oréal,723.99,50,Normal,,Adult,Male,2,Daily,Vitamin C,Woody,Yes,No,Yes,2,East,Flipkart
P06371,Shampoo,Fragrance,L'Oréal,480.94,15,Sensitive,Coily,Teen,Unisex,4,Weekly,Coconut Oil,Citrus,Yes,No,No,1,West,Myntra
P06372,Moisturizer,Bodycare,L'Oréal,391.6,30,Sensitive,Wavy,Adult,Female,3,Occasional,Charcoal,Unscented,No,Yes,No,8,South,Flipkart
P06373,Sunscreen,Haircare,Dove,840.88,30,Normal,,Teen,Female,5,Weekly,Charcoal,Citrus,Yes,No,Yes,2,West,Amazon
P06374,Lip Balm,Bodycare,Mamaearth,1281.42,30,Combination,,Senior,Unisex,4,Weekly,Aloe Vera,Floral,No,Yes,No,8,East,Flipkart
P06375,Serum,Fragrance,Himalaya,549.53,50,Combination,,Teen,Unisex,4,Daily,Aloe Vera,Unscented,Yes,Yes,Yes,1,Pan-India,Myntra
P06376,Deodorant,Bodycare,Garnier,415.98,50,Normal,,Adult,Male,2,Daily,Vitamin C,Unscented,Yes,No,No,6,South,Flipkart
P06377,Lip Balm,Skincare,Neutrogena,1201.72,30,Dry,Coily,Senior,Unisex,1,Weekly,Aloe Vera,Unscented,Yes,No,No,4,South,Myntra
P06378,Serum,Bodycare,Neutrogena,278.07,50,Sensitive,,Adult,Unisex,5,Daily,Vitamin C,Floral,No,Yes,No,2,Pan-India,Nykaa
P06379,Lip Balm,Makeup,L'Oréal,339.9,0,Combination,,Senior,Male,3,Occasional,Coconut Oil,Fruity,No,No,Yes,9,West,Amazon
P06380,Toner,Makeup,Dove,487.57,0,Sensitive,,Senior,Male,1,Daily,Tea Tree,Floral,Yes,No,Yes,6,South,Flipkart
P06381,Shampoo,Haircare,Lakmé,1150.97,0,Sensitive,Coily,Adult,Unisex,4,Daily,Tea Tree,Unscented,Yes,No,No,3,East,Amazon
P06382,Serum,Haircare,Garnier,1261.79,0,Combination,,Senior,Male,5,Occasional,Coconut Oil,Citrus,Yes,No,No,1,West,Flipkart
P06383,Deodorant,Haircare,Himalaya,365.96,0,Dry,,Teen,Female,3,Occasional,Charcoal,Woody,Yes,No,No,4,East,Nykaa
P06384,Sunscreen,Haircare,Garnier,908.63,15,Sensitive,Wavy,Teen,Female,4,Weekly,Tea Tree,Citrus,Yes,No,Yes,7,West,Amazon
P06385,Moisturizer,Makeup,Lakmé,352.04,0,Sensitive,,Teen,Unisex,4,Occasional,Coconut Oil,Citrus,Yes,Yes,Yes,7,North,Amazon
P06386,Deodorant,Haircare,Himalaya,80.72,0,Dry,,Adult,Male,3,Occasional,Coconut Oil,Floral,Yes,Yes,Yes,1,Pan-India,Brand Website
P06387,Shampoo,Fragrance,Lakmé,919.23,0,Oily,,Senior,Female,5,Daily,Aloe Vera,Woody,Yes,No,Yes,6,Pan-India,Brand Website
P06388,Toner,Makeup,Neutrogena,783.21,0,Normal,,Senior,Male,1,Occasional,Tea Tree,Citrus,No,Yes,Yes,4,South,Nykaa
P06389,Sunscreen,Fragrance,Nivea,481.15,30,Dry,,Teen,Female,3,Daily,Aloe Vera,Woody,Yes,Yes,No,7,East,Nykaa
P06390,Lip Balm,Makeup,Dove,68.18,15,Combination,Coily,Adult,Female,3,Occasional,Rose Water,Unscented,Yes,No,No,8,West,Amazon
P06391,Toner,Haircare,Biotique,898.69,15,Combination,Wavy,Adult,Female,4,Daily,Aloe Vera,Floral,Yes,Yes,No,7,West,Flipkart
P06392,Face Wash,Haircare,Mamaearth,311.31,15,Combination,Coily,Senior,Unisex,1,Weekly,Charcoal,Floral,Yes,No,Yes,2,East,Brand Website
P06393,Toner,Makeup,Himalaya,1083.34,50,Normal,Coily,Senior,Male,4,Weekly,Coconut Oil,Unscented,No,Yes,Yes,3,South,Amazon
P06394,Shampoo,Fragrance,Dove,499.01,0,Sensitive,Curly,Senior,Male,5,Occasional,Charcoal,Fruity,Yes,No,Yes,9,Pan-India,Nykaa
P06395,Face Wash,Haircare,Himalaya,1223.48,15,Dry,Wavy,Adult,Female,3,Weekly,Tea Tree,Woody,No,No,No,9,East,Myntra
P06396,Conditioner,Haircare,Neutrogena,503.87,15,Normal,,Senior,Female,3,Daily,Coconut Oil,Woody,No,Yes,No,4,South,Myntra
P06397,Body Lotion,Haircare,Himalaya,1315.49,50,Combination,Coily,Senior,Unisex,3,Occasional,Aloe Vera,Woody,No,No,Yes,4,East,Amazon
P06398,Face Wash,Bodycare,Garnier,1298.74,0,Sensitive,Wavy,Teen,Unisex,1,Weekly,Coconut Oil,Unscented,Yes,Yes,No,3,Pan-India,Flipkart
P06399,Moisturizer,Fragrance,Ponds,151.34,15,Normal,,Adult,Unisex,2,Weekly,Aloe Vera,Unscented,No,No,Yes,6,North,Myntra
P06400,Toner,Haircare,Mamaearth,639.07,0,Sensitive,Coily,Teen,Unisex,3,Occasional,Charcoal,Citrus,No,Yes,Yes,3,North,Amazon
P06401,Lip Balm,Bodycare,Garnier,364.08,50,Oily,,Senior,Female,4,Daily,Aloe Vera,Woody,No,No,Yes,6,South,Brand Website
P06402,Body Lotion,Fragrance,Lakmé,1374.82,30,Dry,Wavy,Teen,Unisex,1,Daily,Tea Tree,Floral,No,No,No,5,Pan-India,Flipkart
P06403,Body Lotion,Bodycare,Garnier,353.11,30,Normal,Straight,Teen,Male,4,Daily,Tea Tree,Floral,Yes,Yes,Yes,2,West,Nykaa
P06404,Lip Balm,Bodycare,Biotique,1447.95,50,Normal,,Adult,Unisex,2,Daily,Coconut Oil,Floral,No,No,No,6,West,Nykaa
P06405,Serum,Makeup,Dove,566.18,15,Sensitive,Curly,Teen,Female,2,Weekly,Charcoal,Unscented,Yes,Yes,No,5,East,Brand Website
P06406,Face Wash,Makeup,Neutrogena,1435.71,15,Sensitive,,Teen,Unisex,2,Occasional,Aloe Vera,Citrus,No,No,Yes,5,North,Amazon
P06407,Body Lotion,Skincare,Neutrogena,167.36,30,Dry,Coily,Senior,Female,1,Daily,Coconut Oil,Unscented,No,No,Yes,3,Pan-India,Flipkart
P06408,Toner,Haircare,Mamaearth,556.83,30,Normal,,Adult,Female,2,Occasional,Aloe Vera,Citrus,No,Yes,No,1,West,Brand Website
P06409,Toner,Skincare,Biotique,973.89,15,Oily,Coily,Senior,Female,4,Occasional,Vitamin C,Fruity,No,Yes,Yes,1,East,Brand Website
P06410,Deodorant,Bodycare,Biotique,737.39,0,Dry,Coily,Teen,Female,5,Weekly,Rose Water,Unscented,No,Yes,Yes,3,North,Myntra
P06411,Toner,Fragrance,Dove,1015.67,30,Combination,,Senior,Male,3,Weekly,Coconut Oil,Woody,Yes,Yes,No,2,South,Myntra
P06412,Toner,Makeup,Mamaearth,1453.23,50,Oily,,Senior,Unisex,5,Daily,Tea Tree,Woody,Yes,No,Yes,5,West,Nykaa
P06413,Lip Balm,Haircare,Lakmé,497.65,0,Dry,,Senior,Unisex,1,Weekly,Coconut Oil,Citrus,Yes,Yes,No,7,South,Flipkart
P06414,Moisturizer,Fragrance,L'Oréal,596.14,30,Sensitive,Coily,Adult,Female,4,Weekly,Charcoal,Floral,Yes,Yes,No,5,North,Amazon
P06415,Deodorant,Makeup,Garnier,52.37,50,Combination,,Adult,Female,1,Daily,Tea Tree,Woody,No,No,No,5,Pan-India,Myntra
P06416,Conditioner,Skincare,Nivea,503.48,0,Normal,Wavy,Senior,Female,3,Daily,Tea Tree,Unscented,No,No,No,2,North,Nykaa
P06417,Toner,Makeup,L'Oréal,816.7,30,Dry,Curly,Senior,Female,4,Daily,Aloe Vera,Fruity,No,No,Yes,3,Pan-India,Nykaa
P06418,Shampoo,Fragrance,Biotique,206.32,15,Normal,,Teen,Female,5,Weekly,Tea Tree,Woody,Yes,Yes,No,7,South,Amazon
P06419,Sunscreen,Fragrance,Lakmé,1230.45,50,Normal,,Senior,Unisex,5,Occasional,Charcoal,Unscented,No,Yes,Yes,10,West,Amazon
P06420,Shampoo,Bodycare,Nivea,1324.17,30,Combination,,Senior,Female,3,Occasional,Coconut Oil,Citrus,Yes,Yes,No,1,West,Flipkart
P06421,Serum,Fragrance,L'Oréal,1179,15,Combination,,Teen,Female,4,Weekly,Rose Water,Woody,No,Yes,Yes,1,East,Brand Website
P06422,Deodorant,Haircare,Ponds,585.44,15,Normal,,Adult,Female,1,Daily,Aloe Vera,Citrus,No,No,No,5,South,Amazon
P06423,Lip Balm,Haircare,Lakmé,1297.2,15,Normal,Straight,Adult,Male,2,Occasional,Rose Water,Unscented,Yes,No,No,9,East,Flipkart
P06424,Deodorant,Bodycare,Nivea,777.62,30,Normal,Wavy,Teen,Male,1,Daily,Coconut Oil,Unscented,Yes,No,Yes,1,West,Nykaa
P06425,Body Lotion,Fragrance,Ponds,168.6,30,Combination,,Teen,Female,4,Daily,Charcoal,Fruity,Yes,Yes,Yes,9,West,Myntra
P06426,Deodorant,Skincare,Garnier,1448.33,15,Oily,,Adult,Unisex,3,Weekly,Coconut Oil,Woody,No,Yes,Yes,7,West,Brand Website
P06427,Serum,Haircare,Lakmé,1163.59,30,Combination,,Adult,Unisex,3,Weekly,Coconut Oil,Woody,Yes,No,Yes,7,West,Amazon
P06428,Face Wash,Makeup,Ponds,212.38,30,Sensitive,,Adult,Male,4,Daily,Rose Water,Floral,Yes,Yes,Yes,6,West,Myntra
P06429,Sunscreen,Bodycare,Biotique,77.53,0,Oily,Coily,Senior,Male,3,Daily,Aloe Vera,Floral,No,No,Yes,3,East,Myntra
P06430,Shampoo,Skincare,Himalaya,101.83,30,Sensitive,Wavy,Adult,Male,2,Daily,Charcoal,Woody,Yes,No,Yes,7,West,Nykaa
P06431,Toner,Makeup,Biotique,1464.43,15,Sensitive,Wavy,Adult,Female,3,Daily,Tea Tree,Floral,No,No,No,8,Pan-India,Flipkart
P06432,Conditioner,Skincare,Himalaya,1295.45,30,Sensitive,Coily,Teen,Unisex,4,Weekly,Vitamin C,Woody,No,Yes,No,3,East,Flipkart
P06433,Face Wash,Fragrance,Lakmé,117.84,0,Sensitive,,Teen,Male,3,Occasional,Tea Tree,Citrus,Yes,No,Yes,5,North,Brand Website
P06434,Deodorant,Skincare,Mamaearth,388.44,15,Combination,Coily,Teen,Male,3,Occasional,Rose Water,Citrus,Yes,No,Yes,5,North,Brand Website
P06435,Lip Balm,Bodycare,Mamaearth,275.02,30,Dry,,Adult,Unisex,5,Weekly,Tea Tree,Unscented,Yes,No,Yes,6,North,Brand Website
P06436,Face Wash,Fragrance,Ponds,1423.81,50,Oily,,Senior,Unisex,2,Occasional,Vitamin C,Unscented,No,Yes,No,5,North,Amazon
P06437,Deodorant,Bodycare,Mamaearth,1441.86,15,Normal,Straight,Senior,Unisex,3,Weekly,Aloe Vera,Woody,No,No,Yes,9,West,Flipkart
P06438,Moisturizer,Makeup,Dove,627.02,0,Normal,,Senior,Unisex,5,Weekly,Tea Tree,Floral,Yes,No,No,2,Pan-India,Myntra
P06439,Moisturizer,Bodycare,L'Oréal,91.33,0,Oily,Curly,Senior,Male,3,Daily,Rose Water,Unscented,No,No,No,7,North,Myntra
P06440,Shampoo,Skincare,L'Oréal,975.82,15,Combination,Curly,Senior,Male,3,Occasional,Charcoal,Woody,Yes,Yes,No,8,North,Amazon
P06441,Lip Balm,Makeup,Ponds,878.15,50,Oily,Coily,Adult,Unisex,3,Daily,Aloe Vera,Unscented,No,Yes,Yes,2,West,Flipkart
P06442,Sunscreen,Fragrance,Dove,1103.38,50,Dry,,Adult,Female,4,Daily,Aloe Vera,Woody,Yes,Yes,Yes,6,East,Flipkart
P06443,Deodorant,Haircare,Ponds,1108.71,0,Normal,Straight,Senior,Unisex,1,Occasional,Tea Tree,Woody,No,No,Yes,3,West,Flipkart
P06444,Deodorant,Makeup,Neutrogena,594.65,30,Sensitive,Coily,Teen,Female,2,Weekly,Rose Water,Fruity,No,Yes,No,1,East,Myntra
P06445,Sunscreen,Bodycare,Lakmé,1029.33,30,Oily,Wavy,Teen,Unisex,2,Weekly,Rose Water,Unscented,Yes,Yes,Yes,5,East,Amazon
P06446,Toner,Skincare,Mamaearth,1342.61,50,Sensitive,Curly,Teen,Male,5,Weekly,Aloe Vera,Unscented,No,No,No,8,North,Brand Website
P06447,Conditioner,Haircare,Neutrogena,244.55,30,Normal,,Senior,Male,3,Weekly,Rose Water,Citrus,Yes,No,No,10,East,Flipkart
P06448,Sunscreen,Skincare,L'Oréal,1495.3,0,Dry,Wavy,Adult,Male,2,Daily,Vitamin C,Floral,Yes,No,No,1,East,Flipkart
P06449,Sunscreen,Makeup,Biotique,810.97,15,Combination,,Adult,Unisex,1,Occasional,Aloe Vera,Fruity,Yes,No,No,9,North,Myntra
P06450,Body Lotion,Skincare,Biotique,1241.58,50,Sensitive,,Adult,Unisex,3,Daily,Charcoal,Fruity,Yes,No,No,7,East,Nykaa
P06451,Conditioner,Bodycare,Neutrogena,728.57,30,Sensitive,,Adult,Female,3,Occasional,Charcoal,Unscented,No,Yes,Yes,4,West,Nykaa
P06452,Sunscreen,Haircare,Biotique,334.62,15,Combination,Wavy,Senior,Female,5,Daily,Vitamin C,Citrus,Yes,No,No,7,East,Flipkart
P06453,Conditioner,Makeup,Mamaearth,729.5,50,Normal,Straight,Adult,Male,1,Daily,Tea Tree,Woody,No,No,No,8,Pan-India,Brand Website
P06454,Conditioner,Haircare,L'Oréal,495.66,0,Dry,Wavy,Senior,Male,2,Weekly,Coconut Oil,Floral,No,Yes,No,1,West,Flipkart
P06455,Face Wash,Makeup,L'Oréal,102.8,0,Combination,Curly,Teen,Unisex,1,Weekly,Rose Water,Woody,No,Yes,No,2,North,Nykaa
P06456,Shampoo,Makeup,Ponds,261.37,30,Normal,Coily,Senior,Unisex,4,Daily,Tea Tree,Citrus,Yes,No,No,8,North,Brand Website
P06457,Lip Balm,Bodycare,Lakmé,57.49,50,Sensitive,,Senior,Female,1,Weekly,Tea Tree,Citrus,Yes,Yes,No,9,West,Nykaa
P06458,Sunscreen,Bodycare,Neutrogena,582.16,15,Combination,,Teen,Female,2,Weekly,Coconut Oil,Citrus,No,No,Yes,4,South,Flipkart
P06459,Serum,Bodycare,Lakmé,1302.19,50,Oily,,Teen,Unisex,2,Occasional,Charcoal,Unscented,No,Yes,No,3,West,Brand Website
P06460,Lip Balm,Makeup,Biotique,335.64,0,Combination,Wavy,Adult,Unisex,1,Weekly,Coconut Oil,Citrus,Yes,No,No,3,South,Myntra
P06461,Sunscreen,Skincare,Himalaya,911.58,0,Normal,,Senior,Unisex,1,Occasional,Tea Tree,Floral,Yes,Yes,No,4,West,Amazon
P06462,Face Wash,Bodycare,Garnier,562.77,0,Dry,,Senior,Female,2,Occasional,Vitamin C,Woody,No,Yes,No,10,Pan-India,Flipkart
P06463,Serum,Makeup,Lakmé,867.58,15,Dry,Wavy,Adult,Unisex,4,Weekly,Vitamin C,Unscented,Yes,Yes,Yes,2,East,Brand Website
P06464,Conditioner,Skincare,Lakmé,482.38,15,Dry,Curly,Senior,Female,5,Weekly,Vitamin C,Citrus,No,Yes,Yes,5,North,Amazon
P06465,Moisturizer,Fragrance,Nivea,1446.01,30,Combination,,Adult,Female,2,Daily,Charcoal,Fruity,No,Yes,No,2,Pan-India,Amazon
P06466,Sunscreen,Bodycare,L'Oréal,1169.36,30,Dry,Curly,Teen,Male,4,Daily,Aloe Vera,Citrus,No,No,Yes,4,South,Myntra
P06467,Serum,Bodycare,Ponds,1295.23,50,Combination,,Teen,Unisex,1,Weekly,Rose Water,Fruity,Yes,Yes,No,6,North,Myntra
P06468,Face Wash,Haircare,Garnier,1065.13,30,Normal,Wavy,Senior,Unisex,2,Daily,Coconut Oil,Floral,Yes,Yes,No,3,Pan-India,Myntra
P06469,Lip Balm,Haircare,Garnier,115.97,15,Oily,,Teen,Male,3,Daily,Charcoal,Citrus,No,No,No,5,North,Nykaa
P06470,Face Wash,Skincare,Dove,684.65,0,Dry,,Teen,Female,1,Weekly,Vitamin C,Floral,Yes,Yes,Yes,4,West,Flipkart
P06471,Face Wash,Bodycare,Nivea,287.47,15,Dry,,Adult,Female,4,Weekly,Coconut Oil,Unscented,Yes,No,No,6,East,Nykaa
